keyword,video_id,title,channel_title,channel_id,published_at,description
phê game,M1OURbXY2jw,"TẠP CHÍ GAME #248| TF2 Đón Mod &quot;Khủng&quot;! Overwatch 2 &quot;Bỏ 2&quot;, Endfield &amp; Sự Cố PayPal, SKG Đạt Mốc Ký!",Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2026-02-05T12:30:06Z,"TẠP CHÍ GAME #248| TF2 Đón Mod ""Khủng""! Overwatch 2 ""Bỏ 2"", Endfield & Sự Cố PayPal, SKG Đạt Mốc Ký!"
phê game,YVPaXbxirSs,Bóng Ma Thù Hận - GHOST OF YOTEI | PHÊ game &quot;PHÁN&quot;,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-01T11:30:06Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,yos84WSWtZI,Sự Trỗi Dậy Và Lụi Tàn Của GAME VR,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-15T11:27:20Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,4wgtcurZLGE,MINDSEYE | CHÊ GAME,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-06-21T12:00:09Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,Z1Hw0D8gJ20,🔴Yên Vân Thập Lục Thanh #02 | WHERE WINDS MEET - Không Tin Được Đây Là Game Miễn Phí,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-11-15T18:08:22Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,C0fFq8R0cbw,Cần Biết Gì Trước Khi Chơi GHOST OF YOTEI?,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-09-29T11:30:06Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,4XAisBbCQsM,Sự Xuống Dốc Của Series BORDERLANDS,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2026-03-06T11:33:16Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,JFVe7McHOyA,Game Chất | OMORI | Khi Thực Tại Nằm Trong Giấc Ngủ | Phê Game,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2021-04-10T10:00:05Z,Omori là một bất ngờ lớn của năm 2020. Tựa game RPG này chứa đựng một câu chuyện tâm lý tăm tối và kinh dị ẩn dưới phong ...
phê game,37smuhj1gjk,SKULL ISLAND: RISE OF KONG | CHÊ GAME,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2023-10-31T12:00:10Z,bietdoidundun #bddd Trải nghiệm BIỆT ĐỘI ĐÙN ĐÙN đã có mặt trên Appstore và Google Play! Hoặc ấn tải ngay theo link: ...
phê game,ahVt5MLlzhY,Những Con Trùm Buộc Bạn Phải NGHĨ Trước Khi ĐÁNH,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-11-05T11:30:04Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,2xcEEoZefR0,"TẠP CHÍ GAME #232 | Battlefield Thống Trị! AC Nội Chiến Mỹ Bị Hủy, BFX Lên Ngôi &amp; Remedy Báo Lỗ!",Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-17T12:30:06Z,Timestamp: 00:00:00 - Intro 00:01:03 - Một Vòng Quanh Game 00:05:14 - Chuyện Người Làm Game 00:07:39 - Cuộc Chiến ...
phê game,e6kPaIQDh6g,Những Lựa Chọn Tồi Tệ Không Thể Cứu Vãn Trong Video Games,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-12-23T12:01:20Z,Đăng ký RevoltG: https://revolt.vn/ ---------------------------------------------------------------- Trở thành hội viên của Phê Game để hưởng ...
phê game,neFQN9wgYFw,"TẠP CHÍ GAME #251| RE9 Bị Lộ! COD Bỏ Ra Mắt Hàng Năm, Duskbloods Có Trên Eshop &amp; SKG Thành Lập NGO!",Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2026-02-26T12:30:06Z,Timestamps: 00:00:00 - Intro 00:00:37 - Một Vòng Quanh Game 00:05:22 - Chuyện Người Làm Game 00:08:06 - Cuộc Chiến ...
phê game,ZpbUYhKJdEI,Vì Sao PREY Là Một Tựa Game Underrated?,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-26T11:59:42Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,Yx3qOCeuvJA,THE WALKING DEAD: DESTINIES | CHÊ GAME,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2023-12-30T12:00:11Z,"SanDisk #phegame #chegame #thewalkingdeaddestinies #thewalkingdead SanDisk Ultra Dual Drive Luxe USB Type-C, thiết kế ..."
phê game,ahVt5MLlzhY,Những Con Trùm Buộc Bạn Phải NGHĨ Trước Khi ĐÁNH,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-11-05T11:30:04Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,E6ES0yAKQW0,SUPER SOI GAME #31,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-24T11:00:35Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,QxkP7kqwUbo,SUPER SOI GAME #19,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2023-08-04T12:30:09Z,Chuyên mục tổng hợp Soi Game trong 2 tháng vừa qua SUPER SOI GAME #19 ...
phê game,f4yAoc7w6rg,"Sắp Năm Con Ngựa, Bàn Về Meme Gái Ngựa | PHÊ MEME #6",Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2026-01-05T12:00:06Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,e6kPaIQDh6g,Những Lựa Chọn Tồi Tệ Không Thể Cứu Vãn Trong Video Games,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-12-23T12:01:20Z,Đăng ký RevoltG: https://revolt.vn/ ---------------------------------------------------------------- Trở thành hội viên của Phê Game để hưởng ...
phê game,BeUKRqfkQO0,"TẠP CHÍ GAME #249| Nintendo Showcase! Steam Machine Delay, BOTW Là Số 1 &amp; Thông Tin Hearthstone 2?",Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2026-02-12T12:30:06Z,Timestamp: 00:00:00 - Intro 00:00:37 - Một Vòng Quanh Game 00:05:03 - Chuyện Người Làm Game 00:07:38 - Cuộc Chiến ...
phê game,C4bTP_XF4wM,Đừng Bao Giờ Quên Làm BÀI TẬP VỀ NHÀ | LATE HOMEWORK,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2024-12-17T12:00:06Z,Chi tiết cấu hình các bạn có thể tham khảo ...
phê game,-8S2x04NLww,TOÀN BỘ BLACK MYTH: WUKONG TRONG 8 TIẾNG,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-01-28T09:15:06Z,"Kịch bản: Tryxman Giọng đọc: Đanh Nguyễn Dựng hình: Duzzy, Mieow, Tryxman Danh sách chương 0:00 Chúc mừng năm mới ..."
phê game,B5vBm5YNF4I,"TẠP CHÍ GAME #237 | TGA Công Bố Đề Cử! BO7 Cực Tệ, WWM Thành Công Lớn &amp; Dispatch Bỏ Cảnh Nóng?",Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-11-20T12:30:07Z,Timestamps: 00:00:00 - Intro 00:00:37 - Một Vòng Quanh Game 00:06:56 - Chuyện Người Làm Game 00:09:09 - Cuộc Chiến ...
phê game,eR8uUCqF5BM,Toàn Bộ Cốt Truyện DISPATCH (Chap 1-4),Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-11-18T11:30:07Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,ZpbUYhKJdEI,Vì Sao PREY Là Một Tựa Game Underrated?,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-26T11:59:42Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,yb9uhwRo4Rc,REDFALL | CHÊ GAME,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2023-05-30T13:00:09Z,REDFALL | CHÊ GAME ---------------------------------------------------------------- Trở thành hội viên của Phê Game để hưởng đặc ...
phê game,6o7pOxfQONs,THE LORD OF THE RINGS: GOLLUM | CHÊ GAME,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2023-06-18T11:30:08Z,THE LORD OF THE RINGS: GOLLUM | CHÊ GAME Script: Tryxman Voice: Anh Duy Edit: Tryxman ...
phê game,UFPAWZHsuUY,Vụ Án Mạng Khó Hiểu Của Một Kẻ Tâm Thần | THE LAST CASE OF JOHN MORLEY,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2026-02-03T11:30:34Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,dBIN6zRGoO0,Tóm Tắt 20 Năm Phát Triển Của UNITY - Game Engine Phổ Biến Nhất Thế Giới,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-28T11:30:40Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,ZI-KjgfOs7k,SPLINTER CELL Đã Bị Ubisoft Lãng Quên Như Thế Nào?,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-10-18T11:30:06Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,Z1Hw0D8gJ20,🔴Yên Vân Thập Lục Thanh #02 | WHERE WINDS MEET - Không Tin Được Đây Là Game Miễn Phí,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-11-15T18:08:22Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,L_WRBXMGm8E,Dịch Vụ Tư Vấn Và Xử Lý Các Vấn Đề SCP | HOME SAFETY HOTLINE,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2024-03-15T12:15:07Z,Dịch Vụ Tư Vấn Và Xử Lý Các Vấn Đề SCP | HOME SAFETY HOTLINE ---------------------------------------------------------------- Trở ...
phê game,mEhCAYIZGmc,Sự Trỗi Dậy Và Suy Tàn Của Series LITTLE NIGHTMARES,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-12-02T11:30:45Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,iM8poevjuT0,Những Chuyện Buồn Cười Ở IGN,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2023-08-13T11:30:10Z,"Trong số những trang tin chuyên về game trên thế giới, 1 trong những cái tên nổi tiếng hàng đầu, được nhiều người biết tới chính ..."
phê game,iczlyZuXuXI,Những Kẻ THAO TÚNG Bí Ẩn Trong Video Games,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-11-24T11:30:44Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,zm5RxN2riiU,Những Tựa Game Lét Lút Chỉ Có &quot;Người Già&quot; Mới Biết Tới,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2026-01-19T11:28:14Z,Đăng ký RevoltG: https://revolt.vn ---------------------------------------------------------------- Trở thành hội viên của Phê Game để hưởng ...
phê game,10EAGr507hY,Những Điều Có Thể Bạn Chưa Biết Về... HOLLOW KNIGHT SILKSONG #2,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-12-16T12:00:06Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
phê game,EBXIWA3l9zU,Diễn Xuất Bằng Cả Tính Mạng | DEAD TAKE,Phê Game,UCTF0ldaORTbCfx2ahvFfYWg,2025-12-17T11:30:22Z,Trở thành hội viên của Phê Game để hưởng đặc quyền: https://www.youtube.com/@daylaphegame/join Discord: ...
lck tiếng việt,jZcAyyKr1UQ,BLG vs BFX (BO5) | G2 vs TSW (BO5) | First Stand 2026 - Vòng Bảng | 16.03.2026,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2026-03-16T20:20:28Z,ĐẠI DIỆN VIỆT NAM & NGÀY KHAI MÀN FIRST STAND Sẽ là một đêm không ngủ của các fan LMHT Việt Nam! Ngay sau trận ...
lck tiếng việt,rdE1SRfuw78,Bình Luận Tiếng Việt: T1 vs BFX | PLAYOFFS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-15T11:57:03Z,Bình Luận Tiếng Việt: T1 vs BFX | PLAYOFFS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,xLl0eLJCQuU,Bình Luận Tiếng Việt: GEN vs HLE | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-01T11:19:17Z,Bình Luận Tiếng Việt: GEN vs HLE | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải đấu ...
lck tiếng việt,SKMsE-Ryzk0,Bình Luận Tiếng Việt: T1 vs DK | PLAYOFFS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-22T13:36:22Z,Bình Luận Tiếng Việt: T1 vs DK | PLAYOFFS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,O56C3C00Jnc,Bình Luận Tiếng Việt: T1 vs DK | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-31T11:27:43Z,Bình Luận Tiếng Việt: T1 vs DK | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải đấu LCK ...
lck tiếng việt,6bJxfa_RKVk,"KT vs T1 | Full Game 1, 2 | Match 15 | LCK CUP 2026",LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-23T10:30:53Z,"KT vs T1 | Full Game 1, 2 | Match 15 | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải đấu ..."
lck tiếng việt,QwUDzTkCmsE,Bình Luận Tiếng Việt: T1 vs BFX l KT vs BRO | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-25T14:53:48Z,Bình Luận Tiếng Việt: T1 vs BFX l KT vs BRO | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,HwZyJ9cdXiY,"HLE vs T1 | Full Game 1, 2, 3 | Match 6 | LCK CUP 2026",LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-16T13:15:03Z,"HLE vs T1 | Full Game 1, 2, 3 | Match 6 | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải ..."
lck tiếng việt,0x6NB_Gwu50,Bình Luận Tiếng Việt: Season Opening LCK 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-09T13:59:48Z,Bình Luận Tiếng Việt: Season Opening LCK 2026 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel ...
lck tiếng việt,i5nEv6qMQ34,Bình Luận Tiếng Việt: GEN vs BFX | FINALS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-03-01T11:33:59Z,Bình Luận Tiếng Việt: GEN vs BFX | FINALS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,8x8Y7GgLGH8,Bình Luận Tiếng Việt: GEN vs BFX | PLAYOFFS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-21T12:01:46Z,Bình Luận Tiếng Việt: GEN vs BFX | PLAYOFFS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,EvR7vqo9fKQ,FULL HIGHLIGHTS GEN vs BFX | Finals | 2026 LCK CUP,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-03-01T11:14:45Z,FULL HIGHLIGHTS GEN vs BFX | Finals | 2026 LCK CUP - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải ...
lck tiếng việt,6mFgVBlCpFQ,Bình Luận Tiếng Việt: DNS vs DK | HLE vs T1 | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-16T13:09:49Z,Bình Luận Tiếng Việt: DNS vs DK | HLE vs T1 | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,6jCOrS8aikw,Bình Luận Tiếng Việt: GEN vs DK | PLAYOFFS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-14T12:34:47Z,Bình Luận Tiếng Việt: GEN vs DK | PLAYOFFS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,oNRBoKcOtiw,Bình Luận Tiếng Việt: NS vs KT | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-30T12:44:05Z,Bình Luận Tiếng Việt: NS vs KT | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải đấu LCK ...
lck tiếng việt,yDdO-yu74zg,Bình Luận Tiếng Việt: NS vs HLE l DRX vs T1 | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-18T13:34:35Z,Bình Luận Tiếng Việt: NS vs HLE l DRX vs T1 | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,M5pRfkGfR2Y,Bình Luận Tiếng Việt: DNS vs DRX | PLAYOFFS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-19T11:52:24Z,Bình Luận Tiếng Việt: DNS vs DRX | PLAYOFFS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,wKZmPnjPGgk,Bình Luận Tiếng Việt: DK vs DNS | PLAYOFFS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-20T12:07:50Z,Bình Luận Tiếng Việt: DK vs DNS | PLAYOFFS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,F6aDVXxFMZo,FULL HIGHLIGHTS T1 vs DK | MATCH 24 | 2026 LCK CUP,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-31T11:25:49Z,FULL HIGHLIGHTS T1 vs DK | MATCH 24 | 2026 LCK CUP - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,RrCPo5p1TFo,Bình Luận Tiếng Việt: HLE vs DNS l DK vs GEN | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-24T13:34:25Z,Bình Luận Tiếng Việt: HLE vs DNS l DK vs GEN | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,7BDgltzoV1E,Bình Luận Tiếng Việt: BFX vs DK | LOWER FINALS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-28T11:31:32Z,Bình Luận Tiếng Việt: BFX vs DK | LOWER FINALS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,neBqa59jzGw,Bình Luận Tiếng Việt: BFX vs DNS | Playoffs LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-12T13:09:21Z,Bình Luận Tiếng Việt: BFX vs DNS Playoffs LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,s-D8aEqvxKs,FULL HIGHLIGHTS HLE vs T1 | MATCH 6 | 2026 LCK CUP,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-16T13:00:05Z,FULL HIGHLIGHTS HLE vs T1 | MATCH 6 | 2026 LCK CUP - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,4hMEBLNFcoo,Bình Luận Tiếng Việt: KT vs T1 l NS vs DRX | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-23T13:54:20Z,Bình Luận Tiếng Việt: KT vs T1 l NS vs DRX | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,mXM9twAfYV0,Bình Luận Tiếng Việt: KT vs DNS | DK vs BRO | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-14T13:23:12Z,Bình Luận Tiếng Việt: KT vs DNS | DK vs BRO | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,-8aOzyZAKEI,Bình Luận Tiếng Việt: GEN vs DRX | BFX vs NS | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-15T12:26:13Z,Bình Luận Tiếng Việt: GEN vs DRX | BFX vs NS | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,OKpz-Ov-IQM,Bình Luận Tiếng Việt: DK vs DRX | NS vs DNS | Play-Ins LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-07T13:23:38Z,Bình Luận Tiếng Việt: DK vs DRX | NS vs DNS | Play-Ins LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ ...
lck tiếng việt,pqWQh1lsilU,Bình Luận Tiếng Việt: DRX vs DK | PLAYOFFS LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-13T13:15:38Z,Bình Luận Tiếng Việt: DRX vs DK | PLAYOFFS LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,ThJkjnVZEO8,Bình Luận Tiếng Việt: BRO vs DRX | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-28T13:21:06Z,Bình Luận Tiếng Việt: BRO vs DRX | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải đấu ...
lck tiếng việt,hA5PnGH3Jo4,FULL HIGHLIGHTS DRX vs T1 | MATCH 10 | 2026 LCK CUP,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-18T13:59:58Z,FULL HIGHLIGHTS DRX vs T1 | MATCH 10 | 2026 LCK CUP - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,HesgD57a-As,"T1 vs DK | Full Game 1, 2, 3 | Match 24 | LCK CUP 2026",LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-31T11:32:06Z,"T1 vs DK | Full Game 1, 2, 3 | Match 24 | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải ..."
lck tiếng việt,8G1vC-hJjjc,KT vs T1 | CKTG 2025 - Chung Kết Ngày 09.11.2025,LoL Esports VN,UChG2EWuXoW7Tgof35WjbsnQ,2025-11-09T13:27:49Z,Cùng theo dõi trận Chung Kết của CKTG 2025 hôm nay nhé! ⚔️ KT vs T1 ▻ Đăng ký kênh để cập nhật các thông tin về Esports ...
lck tiếng việt,fl2CTF3idnA,Bình Luận Tiếng Việt: BRO vs HLE l BFX vs GEN | LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-01-22T13:22:10Z,Bình Luận Tiếng Việt: BRO vs HLE l BFX vs GEN | LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,H_7w1CoIZEA,FULL HIGHLIGHTS HLE vs GEN | MATCH 25 | 2026 LCK CUP,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-01T11:02:09Z,FULL HIGHLIGHTS HLE vs GEN | MATCH 25 | 2026 LCK CUP - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,UJWM5mo4gBk,FULL HIGHLIGHTS T1 vs BFX | Round 2 | 2026 LCK CUP Playoffs,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-15T12:52:12Z,FULL HIGHLIGHTS T1 vs BFX | Round 2 | 2026 LCK CUP Playoffs - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,6m5f-0t6kbo,FULL HIGHLIGHTS T1 vs DK | Lower R3 | 2026 LCK CUP Playoffs,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-22T14:01:35Z,FULL HIGHLIGHTS T1 vs DK | Lower R3 | 2026 LCK CUP Playoffs - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản ...
lck tiếng việt,d9WWOGRt1xs,"GEN vs BFX | Full Game 1, 2, 3 | Finals | 2026 LCK CUP",LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-03-01T11:14:40Z,"GEN vs BFX | Full Game 1, 2, 3 | Finals | 2026 LCK CUP - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền giải ..."
lck tiếng việt,S9rFP3N-hBU,Bình Luận Tiếng Việt: NS vs DRX | Play-Ins LCK CUP 2026,LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-08T10:58:55Z,Bình Luận Tiếng Việt: NS vs DRX | Play-Ins LCK CUP 2026 - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ bản quyền ...
lck tiếng việt,cpGMpblx36g,"T1 vs DK | Full Game 1, 2, 3, 4, 5 | Lower R3 | 2026 LCK CUP PLAYOFFS",LCK Tiếng Việt,UCm0P5i4TNItvgmPCZCGSyYA,2026-02-22T14:01:56Z,"T1 vs DK | Full Game 1, 2, 3, 4, 5 | Lower R3 | 2026 LCK CUP PLAYOFFS - - - - - - - - - - - - - - - - - - - LCK Tiếng Việt là Channel giữ ..."
