video_id,comment_id,author,text,like_count,published_at,updated_at,is_reply,parent_id
FEErMqy9oGo,UgxIRxerjBIha9Ppivd4AaABAg,@HạnhBùi-v4e,"Tuyệt vời luôn trời ơi, thở bth được ròi 🥹🙏",45,2025-10-31T12:14:18Z,2025-10-31T12:14:18Z,False,
FEErMqy9oGo,UgxIRxerjBIha9Ppivd4AaABAg.AOwnBV8rBBiAOwoGSsSmMs,@dungnguyen9848,Chưa được đâu,0,2025-10-31T12:23:43Z,2025-10-31T12:23:43Z,True,UgxIRxerjBIha9Ppivd4AaABAg
FEErMqy9oGo,UgxIRxerjBIha9Ppivd4AaABAg.AOwnBV8rBBiAOwplGb1WI1,@VoQuocMao,@dungnguyen9848 cứ thở trước mắt đi :)) tranh thủ,0,2025-10-31T12:36:48Z,2025-10-31T12:36:48Z,True,UgxIRxerjBIha9Ppivd4AaABAg
FEErMqy9oGo,UgxIRxerjBIha9Ppivd4AaABAg.AOwnBV8rBBiAOwqsld8R4u,@Mille-RL,E xinh thế,0,2025-10-31T12:46:34Z,2025-10-31T12:46:34Z,True,UgxIRxerjBIha9Ppivd4AaABAg
FEErMqy9oGo,UgxIRxerjBIha9Ppivd4AaABAg.AOwnBV8rBBiAOwxhDdpdxb,@PuNu-Blink,Làm vợ tui đi ❤,1,2025-10-31T13:46:09Z,2025-10-31T13:46:09Z,True,UgxIRxerjBIha9Ppivd4AaABAg
FEErMqy9oGo,UgxIRxerjBIha9Ppivd4AaABAg.AOwnBV8rBBiAOx9IxoaW84,@thầnđằngtoánhọc,@PuNu-Blink wtf,0,2025-10-31T15:36:18Z,2025-10-31T15:36:18Z,True,UgxIRxerjBIha9Ppivd4AaABAg
FEErMqy9oGo,UgwgMntJBJpoCfLaVUx4AaABAg,@HoangXuan-zc9ic,Zeus hôi cúp dõ dàng rồi,4,2025-10-31T12:13:45Z,2025-10-31T12:13:45Z,False,
FEErMqy9oGo,Ugw1pC90JAVxVNH4yst4AaABAg,@thaihoang174,MÉ anh Cơ vẫn là cái gì đó,7,2025-10-31T12:13:16Z,2025-10-31T12:13:16Z,False,
FEErMqy9oGo,Ugw1pC90JAVxVNH4yst4AaABAg.AOwn3oowgSDAOwpjQ1W2zM,@thientran-rq2hg,Cơ cl Keria nó cover vcl ra cơ cc :)),0,2025-10-31T12:36:33Z,2025-10-31T12:36:33Z,True,Ugw1pC90JAVxVNH4yst4AaABAg
FEErMqy9oGo,Ugw1pC90JAVxVNH4yst4AaABAg.AOwn3oowgSDAOwqNPekCcs,@phatnguyenthuan,"@thientran-rq2hg im mõm đi, có thèn nào cùng thời mà còn chơi đỉnh cao đến giờ k.",0,2025-10-31T12:42:09Z,2025-10-31T12:42:09Z,True,Ugw1pC90JAVxVNH4yst4AaABAg
FEErMqy9oGo,Ugw1pC90JAVxVNH4yst4AaABAg.AOwn3oowgSDAOwug5_nJ4Q,@MakeU.Sgreatagain-g5y,"​@thientran-rq2hgFaker nó 1 tay gánh ở game 5 rồi, cướp atakhan, giết con aatrox.",2,2025-10-31T13:19:47Z,2025-10-31T13:19:47Z,True,Ugw1pC90JAVxVNH4yst4AaABAg
FEErMqy9oGo,Ugw1pC90JAVxVNH4yst4AaABAg.AOwn3oowgSDAOx5I0HJXIQ,@AnhTây126,"@phatnguyenthuanchơi đỉnh cao ??  
Phải nói là cùng thời.chơi đỉnh cao.mà vẫn gánh team",0,2025-10-31T15:01:14Z,2025-10-31T15:01:14Z,True,Ugw1pC90JAVxVNH4yst4AaABAg
FEErMqy9oGo,Ugw1pC90JAVxVNH4yst4AaABAg.AOwn3oowgSDAOzTHMcvh5m,@HuyTranndn,@thientran-rq2hgnín me. mày đi và chuẩn bị xem GOAT nâng cúp lần thứ 6 và thứ 3 liền tiếp và vào Chung kết của CKTG lần thứ 4 liên tiếp nè con Dog 🙂,0,2025-11-01T13:09:20Z,2025-11-01T13:09:20Z,True,Ugw1pC90JAVxVNH4yst4AaABAg
FEErMqy9oGo,UgzNn7Et2taSDQaycVF4AaABAg,@viethai9976,Nghi vào ck bị geng nấc quá,1,2025-10-31T12:11:21Z,2025-10-31T12:11:21Z,False,
FEErMqy9oGo,UgzNn7Et2taSDQaycVF4AaABAg.AOwmqqHhnGBAOwnCcNHINo,@baonong9781,Còn KT cảnh sát gen mà 😂,0,2025-10-31T12:14:28Z,2025-10-31T12:14:28Z,True,UgzNn7Et2taSDQaycVF4AaABAg
FEErMqy9oGo,UgzNn7Et2taSDQaycVF4AaABAg.AOwmqqHhnGBAOwna41_mEo,@DươngLò-z9y,@baonong9781KT nếu k nói quá khắc tinh GenG:))),0,2025-10-31T12:17:48Z,2025-10-31T12:17:48Z,True,UgzNn7Et2taSDQaycVF4AaABAg
FEErMqy9oGo,UgzNn7Et2taSDQaycVF4AaABAg.AOwmqqHhnGBAOwnrKRQ8_y,@VietHoangtrong-ie8dk,"Dù sao thì bo5, 5:5 thôi.",0,2025-10-31T12:20:09Z,2025-10-31T12:20:09Z,True,UgzNn7Et2taSDQaycVF4AaABAg
FEErMqy9oGo,UgzNn7Et2taSDQaycVF4AaABAg.AOwmqqHhnGBAOwv1Q-wD8W,@MakeU.Sgreatagain-g5y,"Gen mà vào ck thì cũng ko ăn được đâu, tay run tâm lý rồi,",1,2025-10-31T13:22:50Z,2025-10-31T13:22:50Z,True,UgzNn7Et2taSDQaycVF4AaABAg
FEErMqy9oGo,UgzNn7Et2taSDQaycVF4AaABAg.AOwmqqHhnGBAOzTgAz8bMX,@HuyTranndn,"ủa là vào ck dũ chưa????? Ê, trả lời dùm tao cáiiii. Vào chung kết dữ chưa???? Là vào dữ chưa???? 🤣🤣🤣",0,2025-11-01T13:12:51Z,2025-11-01T13:12:51Z,True,UgzNn7Et2taSDQaycVF4AaABAg
FEErMqy9oGo,Ugw6YtZUUTk5eZO8CFN4AaABAg,@SoulMusicStudio66,Hay quá ae ơi,13,2025-10-31T12:10:58Z,2025-10-31T12:10:58Z,False,
IBYvWo-FfUc,Ugxj6_RnkrQhUjrP3AN4AaABAg,@NgọcTiến-y9j,"Nói không phải chứ,trình ở W nó cũng chỉ đến thế mà thôi đéo khá lên được,fan thì toàn tự thẩm du sướng với nhau năm nay vô địch chắc rồi,nào là chọn skin gì nhể,lúc thua thì bảo riot thiên vị
Đm đúng mấy fan gengu bao năm rồi vẫn vậy,chung kết còn đéo vào được nói gì đến vô địch,thôi thì 2026 chúc các gencon tiếp tục thẩm du giấc mơ có W nhé😂😂",0,2026-01-05T16:45:28Z,2026-01-05T16:45:28Z,False,
IBYvWo-FfUc,UgxGOikekhk7ZgsL0gl4AaABAg,@vuchonmangmathach1189,"Chữ Rolster trong tên KT Rolster là viết tắt của Roller Coaster
Và hiểu đc từ đó thì sẽ hiểu tôi muốn nói gì",0,2026-01-03T15:38:13Z,2026-01-03T15:38:13Z,False,
IBYvWo-FfUc,Ugwf9nwXA1pHWMzGlil4AaABAg,@VanNguyen-bg5ob,D m giờ vào chơi ranh thi thoảng cứ gặp nào là t1 này t1 kia mà đéo bao giờ thấy đứa nào đặt tên là Genz này genz kia mà thấy t1 nhiều v l,0,2025-12-20T13:27:33Z,2025-12-20T13:27:33Z,False,
IBYvWo-FfUc,UgwREUk9Hu3xEyn5P3J4AaABAg,@Therion8899,hmm,0,2025-12-16T02:07:33Z,2025-12-16T02:07:33Z,False,
IBYvWo-FfUc,Ugw3BzAWSB44JPt0-Bd4AaABAg,@huynh632,Nhìn mặt th rulồn vẫn nhớ nó chọn skin cktg trước rồi haha,0,2025-11-14T02:15:46Z,2025-11-14T02:15:46Z,False,
IBYvWo-FfUc,UgzaGYn-Ej3A_BQj0MR4AaABAg,@aiang808,"40:15 thề quả nhạc nó khớp ngay lúc BDD pick Yone, pick xong thấy xác định mịe GENG",2,2025-11-12T06:38:38Z,2025-11-12T06:38:57Z,False,
IBYvWo-FfUc,Ugy2A6GviRiVrSlnqhB4AaABAg,@rottt5857,Đm chovy đúng bản lĩnh đéo bằng nửa Bdd thật sự,0,2025-11-11T11:38:09Z,2025-11-11T11:38:09Z,False,
IBYvWo-FfUc,UgwGx-PzVdaIhNdurRd4AaABAg,@VănHuỳnhVPT,T1 vô địch xong quay lại xem gengu bị nắc đã vcl 🎉🎉🎉,1,2025-11-09T16:25:19Z,2025-11-09T16:25:19Z,False,
IBYvWo-FfUc,UgyTWAjpzZofTK6yXDV4AaABAg,@thienthanh-y9j,"Là 1 fan t1 chính hiệu tôi rất vui khi Faker lấy cúp thứ 6 về cho mom anh ấy , ủa mà khoan anh ấy làm gì có mom , nomom mà nên xin phép thay mặt fan t1 cười ạ hiih",0,2025-11-09T05:17:05Z,2025-11-09T05:17:05Z,False,
IBYvWo-FfUc,UgyTWAjpzZofTK6yXDV4AaABAg.APIDaZyLep8APJPSa4gTzh,@VănHuỳnhVPT,"Tội nghiệp quá chokecon, thấy T1 6 sao mày cay ko con, chokevy của m đâu rồi, dọn lúa tiếp đi chứ 😂",1,2025-11-09T16:19:58Z,2025-11-09T16:19:58Z,True,UgyTWAjpzZofTK6yXDV4AaABAg
IBYvWo-FfUc,UgxaMLLUA2H-sOKjdnN4AaABAg,@Bong_Ma95,Choke ván 2 triệu hồi vali mới ghê😂,0,2025-11-08T13:25:50Z,2025-11-08T13:25:50Z,False,
IBYvWo-FfUc,UgzLXMCNHYyOAGyLpK14AaABAg,@NguyenQuach-i4l,"Cm nó coi lại vẫn cay thằng duro , có mỗi nó mở combat mà nó cứ giữ cái R bảo kê ad =)) , bảo sao giữ R giữ luôn vé máy bay bay về nước",0,2025-11-05T19:23:41Z,2025-11-05T19:23:41Z,False,
IBYvWo-FfUc,UgxM_NSjHOWYvdndBE14AaABAg,@nhutchau5893,"A Luân "" 1 con 3 ron chất lượng """,0,2025-11-05T09:42:40Z,2025-11-05T09:42:40Z,False,
IBYvWo-FfUc,UgzpMPEtE_aCaHNGkVl4AaABAg,@minhio06,Bdd cho Chokevy ai là bố,0,2025-11-03T04:12:35Z,2025-11-03T04:12:35Z,False,
IBYvWo-FfUc,UgyyEov7ZrWAJl5DoHZ4AaABAg,@Clucksalot-lqh93,Nếu mà nói đến ai sẽ là người thừa kế di sản của Faker để lại sau khi giải nghệ có thể nói BDD xứng đáng hơn Chovy nhiều 😂,0,2025-11-03T03:54:06Z,2025-11-03T03:54:06Z,False,
IBYvWo-FfUc,UgwIr43VHCmrLfkvHDB4AaABAg,@quanglongvu4992,"Chovy rất tài năng nhưng không có duyên với CKTG, có thể do bản lĩnh chưa đủ nên cứ đến thời điểm quan trọng của cktg cậu ta lại choke. Thử nghĩ xem nếu như thay vị trí của Chovy bằng BDD tại Geng có thể là Geng đã có 1 cup cktg sau những năm vừa qua.",0,2025-11-02T11:20:11Z,2025-11-02T11:20:11Z,False,
IBYvWo-FfUc,UgwIr43VHCmrLfkvHDB4AaABAg.AP0q_rk4VZlAPC2OjTUBXp,@thanhlongcao2383,Trc GG nó đá bdd đi để lấy chovy về đấy,0,2025-11-06T19:43:46Z,2025-11-06T19:43:46Z,True,UgwIr43VHCmrLfkvHDB4AaABAg
IBYvWo-FfUc,UgwIr43VHCmrLfkvHDB4AaABAg.AP0q_rk4VZlAPCoNc2o5L9,@quanglongvu4992,@thanhlongcao2383 thì thế mới nói,0,2025-11-07T02:51:47Z,2025-11-07T02:51:47Z,True,UgwIr43VHCmrLfkvHDB4AaABAg
IBYvWo-FfUc,UgwJvosCFs08aeqfk8V4AaABAg,@ngohieu8165,leen chwa a,0,2025-11-02T06:08:55Z,2025-11-02T06:08:55Z,False,
IBYvWo-FfUc,UgzLeGMinXdf3Coaxwt4AaABAg,@QuangThiephcdc,"Thực sự hôm qua xem mà ko nhận ra Chovy đánh luôn, ko biết có phải tại Bdd đánh hay ko hay tại Chovy đánh dưới phong độ ko. Chovy tâm lý yếu, đánh an toàn nên ko gánh đội hoặc có pha đột biến được, đánh chỉ hay khi đội nhà có lợi thế.",0,2025-11-02T04:45:58Z,2025-11-02T04:45:58Z,False,
IBYvWo-FfUc,UgzCx5VxolBhSpS5eON4AaABAg,@TuNguyen-if7kd,4:03:10 rulr full spll là sao nhỉ,0,2025-11-02T04:45:08Z,2025-11-02T04:45:21Z,False,
IBYvWo-FfUc,Ugxniy5nWa472oOnB1J4AaABAg,@thandanmai6730,"4:35:30

GenG hơn anh cả CFO có tí ",0,2025-11-02T03:39:31Z,2025-11-02T03:40:24Z,False,
IBYvWo-FfUc,Ugz9SpiiOMC2eK8hEuN4AaABAg,@thienthanh-y9j,"Nên nhớ mẹ của Chovy ủng hộ VN mình lúc bão Yagi nhá lũ vô ơn, lúc đó mẹ 3kẻ đang ở đâu? , trên bàn thờ chứ đâu nữa .",0,2025-11-02T03:21:12Z,2025-11-02T03:21:12Z,False,
IBYvWo-FfUc,Ugz9SpiiOMC2eK8hEuN4AaABAg.AP-zldVqLT7AP08DEk-TWV,@TienTuan-bd9iq,Bạn đang cố tỏ vẻ thượng đẳng hay sao ?. Lôi mẹ người khác vào là thái độ gì nhỉ. Cay quá à. Ăn ớt đi,1,2025-11-02T04:43:45Z,2025-11-02T04:43:45Z,True,Ugz9SpiiOMC2eK8hEuN4AaABAg
IBYvWo-FfUc,UgzxKUTEDGyxclXMs4F4AaABAg,@enkangnguyen5129,tính ra mình đoán đúng hết tới giờ luôn. sai mỗi HLE với GEN G. CK T1 với KT. T1 Cup 6,0,2025-11-02T02:42:32Z,2025-11-02T02:42:32Z,False,
IBYvWo-FfUc,UgziczHE5rl_V4DModx4AaABAg,@hungotuan8787,đặt vé rồi nhưng đội tuyển mình éo vào đc ck.,0,2025-11-02T02:39:56Z,2025-11-02T02:39:56Z,False,
IBYvWo-FfUc,UgyP9FpllxhPIni_yKt4AaABAg,@HoangThai-zx2pt,"Đánh đéo bài vở cứ pick vậy đéo nào giờ vô địch CKTG đâu , đánh kểu bố kỹ năng hơn cứ pick vô kiểu gì cũng đánh được chịu😂 cây thật sự
 Chovy còn Annie , Leblanc , sylas , smoder , thậm trí  cả TF , vex  jay đi mid cũng được hơn là pick con chim 🐦 
Kín còn cơ Miu , jax , moderkayzo , thậm trí cả na , wen , jay hoặc on được pick trước mà cuối cùng chọn yodic 
Slot 4.5game 4 pick như cứt coi thường KT vkl trong khi đó nó đánh hay tập trung cao từ ván 1là biết rồi , mấy tk với bạn huấn luyện vẫn coi thường nó 
Game bản lề cũng thế cấm bom thả poppi nó cao tờ con mấy con lao vô nó đẩy ra bảo kê cho ad vs team. Bộ bọn nó chơi nhiều vậy cả bạn huấn luyện nữa bị gì mà không nhận ra vậy. Dù tôi không chơi liên minh nhưng xem giải nhiều được hơn 1năm rồi còn nhận ra mà.
Thua do ban pick là nó , KT nó vừa pick hay lại còn tẩy được tướng mấy con bài tủ của Geng cấm chọn chuẩn chả Sai Từ cấm chọn đến cách vận hành .
 Chịu chịu chịu . Năm nay đéo vô được chung kết quá là nhục nhã. Thà thua T1 ở chung kết còn hơn đi thua KT ở bán kết theo kiểu này
Như G2nhập vô đánh vậy . Cayyyyyyyyyyy baoo nhiêu kỳ vọng niềmtin mà lại sút vô mắt t bằng kiểu vậy",0,2025-11-02T02:15:45Z,2025-11-02T02:15:45Z,False,
IBYvWo-FfUc,UgxdU671qoFbbxGEBL94AaABAg,@Johnydao15,"Pick con Ori bị ướt trình k nói, pick Taliyah team thua phát k đột biến mà thua chung luôn, không dam làm 1 cái j, game cuối team đã 2 tượng team mình đã k late đi pick Annvia vs Cass 😂, đánh Anniva không 1 lần mất trứng, pha mất là end game luôn, chơi game thuần bật R bay bay xong bay về nước. Lên đồ thì k giảm heal còn thêm giày bạc để sống 😂 
Chovy chơi game đúng nghĩa là chờ team gánh xong làm mấy pha 2lai endgame ấy chứ cả sự nghiệp chắc ở HLE là còn gánh team thật sự chứ qa GenG toàn fam chờ late, team thọt không phải Cà Nhông hay Kiin thì không bao giờ lật được.
T anti nói thẳng luôn đánh cái màu Chovy toàn kiểu như cái máy xanh thì 2lai đầy chứ thọt phát k thấy làm 1 cái j luôn",0,2025-11-02T01:58:54Z,2025-11-02T01:58:54Z,False,
IBYvWo-FfUc,Ugx8dOIgk57XCyGLiNB4AaABAg,@DenhGiang-d1x,Mã  kiểu này tao thái lúc nó đã Gen bay trận bán kết lck nó đã điên rồi   tao thái Gen này nó quên rung của kt rồi mã toàn bị ao trùng phạt. Mẹ T1 còn không giám ăn Baron trứoc mặt cấp mà lũ Gen nó mù rồi mẹ lúc nó đánh cho T1 tao thái không hay lắm nhưng cướp cực giỏi  thằng Gen mù rồi. Công nhận Bydydy hay nhưng không có cấp tao thái nó bay lao rồi.,1,2025-11-02T01:05:57Z,2025-11-02T01:05:57Z,False,
IBYvWo-FfUc,UgzROBdeNQRrqyqVkh14AaABAg,@HoàngChính-x4e,chovy cứ vào bán kết là cóng khi nào gen ko còn chovy mới nghĩ tới vào chung kết thôi chứ có thay ai vào cũng thế thôi năm này còn có ruler không nó đấm cho 3 phát không trượt phát nào,0,2025-11-02T00:50:56Z,2025-11-02T00:50:56Z,False,
IBYvWo-FfUc,UgwvjtJTdXHqZ0Jq35l4AaABAg,@thelolsouls,"ruler với chovy chơi an toàn quá, không tạo được đột biến",3,2025-11-02T00:46:44Z,2025-11-02T00:46:44Z,False,
IBYvWo-FfUc,Ugw__ia5ObPeZ5FukgR4AaABAg,@thuyenvan8627,Bảo hôi 2 cúp thì lại tự ái 🌝🌝,0,2025-11-02T00:45:42Z,2025-11-02T00:45:42Z,False,
IBYvWo-FfUc,UgzNALnYFEp4R0mGQy54AaABAg,@LeY-x6p,Hôm qua e xem trận 3 xong cười Gen con từ đầu trận 4 cho đến hết game,0,2025-11-02T00:15:15Z,2025-11-02T00:15:15Z,False,
IBYvWo-FfUc,UgzgJGrq_1DKNOk7lrR4AaABAg,@phieuhung3393,Má th doinb đúng mồm thối vl bảo T1 k ăn đc Al cái Al đi luôn bảo GG ăn cúp nhất (mà ai chả bảo nó ăn) thì nó lại cook tiếp 😂,5,2025-11-01T23:30:21Z,2025-11-01T23:30:21Z,False,
IBYvWo-FfUc,Ugxz3i8aV2m6bErsKwp4AaABAg,@huytrinh8704,anh dự đoán MU 2 2 NOT ra 2 2 thật,0,2025-11-01T23:25:53Z,2025-11-01T23:25:53Z,False,
IBYvWo-FfUc,UgxuXlMH34jiYzkDlKp4AaABAg,@HuyNguyen-ch5vm,T1 phải ăn tes .. vô ck có thua dk vẫn đẹp .. 😂,0,2025-11-01T22:28:57Z,2025-11-01T22:28:57Z,False,
IBYvWo-FfUc,Ugz17D8cJivue1u6WLV4AaABAg,@tiktokgaixinh4986,"Nói sợ gencon nó chửi, chứ geng toàn  mấy thằng khôn nhà dại chợ :)), jgking adcking ( toàn fan thần king tự phong), jgking đéo gì out trừng phạt cả 5 game :))",0,2025-11-01T21:44:01Z,2025-11-01T21:44:01Z,False,
IBYvWo-FfUc,UgyavnIQxdSnvbk03-14AaABAg,@xuananh1256,"Tính ra chơi như chovy đánh xạ thủ có vẻ ổn, chứ mid thì mãi ko lớn được. Đánh mà toàn sợ chết, không đột biến😂",0,2025-11-01T21:14:50Z,2025-11-01T21:14:50Z,False,
IBYvWo-FfUc,Ugxe2BoBqaZEFT76DLN4AaABAg,@nguyenvu1078,Đầu năm nói gen g nó kí bdd thay choky đi thì các ông bảo tôi bị điên,0,2025-11-01T20:42:14Z,2025-11-01T20:42:14Z,False,
IBYvWo-FfUc,UgzHbKCmWvGmFzeX0-94AaABAg,@HajoThieen,Thằng chokevy ăn cúp cktg năm nào cũng thấy nó đặt cái tên đó mà đ năm nào vô được ck :),1,2025-11-01T20:07:41Z,2025-11-01T20:07:41Z,False,
IBYvWo-FfUc,UgxkPsHQZQRa4dqJTh14AaABAg,@nao4236,Gen con đag khóc é é😂,0,2025-11-01T19:13:47Z,2025-11-01T19:13:47Z,False,
IBYvWo-FfUc,Ugx43wMbB_s-nEIZ-v14AaABAg,@chinguyenngocmai76,3:57:16 Cà nhông giam đc 2 thằng nhưng Chovy thì đứng cổ vũ :))),0,2025-11-01T18:51:20Z,2025-11-01T18:51:20Z,False,
IBYvWo-FfUc,UgxfnneZU0HV4WtX9TB4AaABAg,@baobao5034,"TES vs KT, seed 3 đại chiến",0,2025-11-01T18:37:23Z,2025-11-01T18:37:23Z,False,
IBYvWo-FfUc,UgwYopZenynvMQ2uzN54AaABAg,@TuấnAnhTrần-e7g,Kịch bản DRX trở lại và rất tiếc năm nay DRX là T1,1,2025-11-01T18:35:25Z,2025-11-01T18:35:25Z,False,
IBYvWo-FfUc,UgwYopZenynvMQ2uzN54AaABAg.AP-2aeCGEn4AP-HBvAdJZu,@nguyenvu1078,Mai mà 3-2 thì đúng lặp lại 2022 luôn,0,2025-11-01T20:42:58Z,2025-11-01T20:42:58Z,True,UgwYopZenynvMQ2uzN54AaABAg
IBYvWo-FfUc,UgyzeuRC9JjvT1wAoaJ4AaABAg,@SeaNart8,Vãi nồi Mu - Forest 2 - 2 thật...,0,2025-11-01T17:59:38Z,2025-11-01T17:59:38Z,False,
IBYvWo-FfUc,UgxS0V7rIrcrryd1PGp4AaABAg,@HuyBảoChâu,Thấy tội mỗi Ruler,0,2025-11-01T17:51:46Z,2025-11-01T17:51:46Z,False,
IBYvWo-FfUc,UgzW6se5Vplw6gL48rh4AaABAg,@hosung6002,Vào dc Tk laf cảm giác win chắc nhưng: có vào dc éo đau mà tính xa vậy bây 😂😂😂,2,2025-11-01T17:42:48Z,2025-11-01T17:42:48Z,False,
IBYvWo-FfUc,UgzIltUthfnKSSadF8x4AaABAg,@quyen126,"Đội hình GenG 2025 - Best Roster từ trước đến giờ :
- Best Midlaner a.k.a Bố Faker : Bị đè đầu 
- Best Toplaner : Ván 1 gánh ko đc, ván 3,4 bị đè đầu
- Best Jungler a.k.a JungKing : Bị đè đầu
- Best ADC : Bị đè đầu
- G.O.A.T SP : Bị đè đầu...

Thôi thì năm nay đổ lỗi cho Duro, năm sau mua SP khác để tạo 1 siêu đội hình mới, để vào Worlds bị loại ở bán kết tiếp vậy.
Khổ vl, giá mà mua được sao, mua được cúp như hồi trước thì đã không phải mất thời gian mua người về tạo siêu đội hình hết năm này qua năm khác.",0,2025-11-01T17:32:27Z,2025-11-01T17:33:17Z,False,
IBYvWo-FfUc,Ugw3G0nW0HSECN8C3Ot4AaABAg,@HaiTran-o4z7h,"Ai bjiu hle vs gen win
thj vô địch buoc ra dey
Chac đooinbi rui😂",0,2025-11-01T17:30:51Z,2025-11-01T17:30:51Z,False,
IBYvWo-FfUc,UgyIHPf6pH0v6_uZTtl4AaABAg,@QuangPham-p2d,A Lu nói đúng KT là KT sao lại giống DRX!!!!,2,2025-11-01T17:13:07Z,2025-11-01T17:13:07Z,False,
IBYvWo-FfUc,UgxYSTs9wlC1502-YEN4AaABAg,@ThanhPham-cs1bt,Dành cả đời để nghiên cứu để gặt t1 chứ có vị gì đâu,1,2025-11-01T16:37:12Z,2025-11-01T16:37:12Z,False,
IBYvWo-FfUc,Ugz5ReMu1Jxyozz4x3V4AaABAg,@PhucBboy,Pha bị gank và chết đầu tiên của Chovy nhìn pha tốc biến là t nghĩ ngay series này là tâm lý GenG nó hỏng rồi. Y như rằng,1,2025-11-01T16:27:08Z,2025-11-01T16:27:08Z,False,
IBYvWo-FfUc,UgzgkYQOK-3jS3ZUEKN4AaABAg,@duongtruong7984,geng ở nhà thì làm bố thật chứ ra thế giới thì chỉ có thể làm lót đường cho các đội tiến vào sâu hơn...đội nào cứ gặp geng ở tứ kết-bán kết auto win khỏi cần phải suy nghĩ nhìu,0,2025-11-01T16:18:53Z,2025-11-01T16:18:53Z,False,
IBYvWo-FfUc,UgxgecKnFoXeq2DDNPl4AaABAg,@duyle498,Mai chủ Nhật 😌,1,2025-11-01T16:07:53Z,2025-11-01T16:07:53Z,False,
IBYvWo-FfUc,Ugz6KZKlork6OVymUnx4AaABAg,@hoathuongoffice159,Chung kết đại chiễn viễn thông phủ sóng sang cả lpl,0,2025-11-01T16:03:55Z,2025-11-01T16:03:55Z,False,
IBYvWo-FfUc,UgxeJ5VruaW1VIFR9u14AaABAg,@hoathuongoffice159,"Seed 1-2 lpl,lck dụng sạch",1,2025-11-01T16:00:11Z,2025-11-01T16:00:11Z,False,
IBYvWo-FfUc,UgyHVcQYA7hlxkrkSml4AaABAg,@TrạngNguyễn-q9r3o,"E thấy a Lu đánh giá thấp KT quá, Cái trận mà KT thắng CFO rõ ràng là rất triệt để,  chơi 1 trận rất hay, và ko có sai lầm nào lớn như lúc đánh ở LCK, rõ là đội hình giữ cái đầu rất lạnh, rất bản lĩnh , k phải CFO quá lệch lck, chẳng qua là KT quá Hay trong mùa này thôi, vì thế nên Pick'Ems của em là KT . E fan T1 nhưng cũng ko tin T1 vô địch được vs KT mùa này đâu. trừ phi mấy Ông KT lên sân khấu lớn bị choke thôi. Thôi thì tận hưởng mấy trận đầu hay của BDD vs Faker Chúc mọi nguoi có 1 mùa CKTG cực phẩm",5,2025-11-01T15:55:40Z,2025-11-01T15:55:40Z,False,
IBYvWo-FfUc,UgyHVcQYA7hlxkrkSml4AaABAg.AOzlJd32tUhAP-3-GxhtCu,@kudohane03214,Ảnh cast phép đó 😂😂,0,2025-11-01T18:38:54Z,2025-11-01T18:38:54Z,True,UgyHVcQYA7hlxkrkSml4AaABAg
IBYvWo-FfUc,UgyHVcQYA7hlxkrkSml4AaABAg.AOzlJd32tUhAP-3AxHFkO3,@phanan2762,nó đánh với AL thua 5k nó cười thì bản lĩnh t1 ỉa vô mồm mấy thằng Fan hùa từ hle gen g h qa kt,0,2025-11-01T18:40:30Z,2025-11-01T18:40:30Z,True,UgyHVcQYA7hlxkrkSml4AaABAg
IBYvWo-FfUc,UgyHVcQYA7hlxkrkSml4AaABAg.AOzlJd32tUhAP14yywta4b,@hieunp8828,"Tôi cũng fan t1 và năm nay cổ vũ kt ở trận ck, bdd xứng đáng có chức vô địch đầu tiên với 1 phong độ khủng khiếp",0,2025-11-02T13:34:41Z,2025-11-02T13:34:41Z,True,UgyHVcQYA7hlxkrkSml4AaABAg
IBYvWo-FfUc,UgyHVcQYA7hlxkrkSml4AaABAg.AOzlJd32tUhAP17zL3mPt8,@TrạngNguyễn-q9r3o,"@hieunp8828cùng suy nghỉ luôn, Tui cũng thấy BDD xứng đáng , nhưng lại thấy tiếc cho doran",0,2025-11-02T14:00:57Z,2025-11-02T14:00:57Z,True,UgyHVcQYA7hlxkrkSml4AaABAg
IBYvWo-FfUc,UgwMuUlOh9y_ShTwabV4AaABAg,@TuấnTrần-z7j4x,bbd khóc trong sự vui sướng..kt vô địch còn hơn để tụi gen..nổ mà về sớm....😂😂😂,5,2025-11-01T15:43:35Z,2025-11-01T15:43:35Z,False,
IBYvWo-FfUc,Ugyn3CNdBnfzjXyGKyp4AaABAg,@baotrangia4166,"Cảm giác canyon từ khi cktg đánh nó cứ a đuồi thế nào ấy
Vậy là như những comment trước t đã nói,sau bao nhiêu lần đổi đội hình mà ko vđ thì vấn đề còn lại chỉ là chovy,ko phải nó tệ mà vía e vinh nặng v,cho thằng khác về có khi vào dc ck",1,2025-11-01T15:37:32Z,2025-11-01T15:43:20Z,False,
IBYvWo-FfUc,Ugy_512Rj5JxAf1UQCJ4AaABAg,@minhtuannguyen694,"Ông điêu vãi, Genz đâu, dự đoán sai bét",1,2025-11-01T15:31:05Z,2025-11-01T15:31:05Z,False,
